,area,id,parent_id,group,analysis_year,has_agriculture,has_buildings,has_coastline,has_cold_network,has_electricity_storage,has_employment,has_fce,has_industry,has_lignite,has_merit_order,has_metal,has_mountains,has_old_technologies,has_other,has_solar_csp,has_import_export,use_network_calculations,use_merit_order_demands,has_weather_curves,has_aggregated_chemical_industry,has_detailed_chemical_industry,has_coal_oil_for_heating_built_environment,buildings_insulation_employment_constant,households_insulation_employment_constant,co2_emission_1990_aviation_bunkers,co2_emission_1990_marine_bunkers,co2_percentage_free,co2_price,offshore_ccs_potential_mt_per_year,economic_multiplier,employment_fraction_production,employment_local_fraction,man_hours_per_man_year,lv_net_spare_capacity,lv_net_total_costs_present,lv_net_costs_per_capacity_step,lv_net_capacity_per_step,mv_net_spare_capacity,mv_net_total_costs_present,mv_net_costs_per_capacity_step,mv_net_capacity_per_step,hv_net_spare_capacity,hv_net_total_costs_present,hv_net_costs_per_capacity_step,hv_net_capacity_per_step,lv_mv_trafo_spare_capacity,lv_mv_trafo_total_costs_present,lv_mv_trafo_costs_per_capacity_step,lv_mv_trafo_capacity_per_step,mv_hv_trafo_spare_capacity,mv_hv_trafo_total_costs_present,mv_hv_trafo_costs_per_capacity_step,mv_hv_trafo_capacity_per_step,interconnection_net_costs_present,offshore_net_costs_present,flh_solar_pv_solar_radiation_max,hydrogen_electrolysis_solar_pv_capacity_ratio,insulation_detached_houses_low_share,insulation_detached_houses_medium_share,insulation_detached_houses_high_share,insulation_apartments_low_share,insulation_apartments_medium_share,insulation_apartments_high_share,insulation_semi_detached_houses_low_share,insulation_semi_detached_houses_medium_share,insulation_semi_detached_houses_high_share,insulation_corner_houses_low_share,insulation_corner_houses_medium_share,insulation_corner_houses_high_share,insulation_terraced_houses_low_share,insulation_terraced_houses_medium_share,insulation_terraced_houses_high_share,insulation_detached_houses_start_value,insulation_semi_detached_houses_start_value,insulation_apartments_start_value,insulation_corner_houses_start_value,insulation_terraced_houses_start_value,insulation_buildings_start_value,typical_roof_surface_corner_house_available_for_pv,typical_roof_surface_terraced_house_available_for_pv,typical_roof_surface_detached_house_available_for_pv,typical_roof_surface_semi_detached_house_available_for_pv,typical_roof_surface_apartment_available_for_pv,typical_useful_demand_space_heating_corner_house,typical_useful_demand_space_heating_detached_house,typical_useful_demand_space_heating_semi_detached_house,typical_useful_demand_space_heating_terraced_house,typical_useful_demand_space_heating_apartment,heat_demand_reduction_medium_insulation_corner_house,heat_demand_reduction_medium_insulation_detached_house,heat_demand_reduction_medium_insulation_semi_detached_house,heat_demand_reduction_medium_insulation_terraced_house,heat_demand_reduction_medium_insulation_apartments,heat_demand_reduction_high_insulation_corner_house,heat_demand_reduction_high_insulation_detached_house,heat_demand_reduction_high_insulation_semi_detached_house,heat_demand_reduction_high_insulation_terraced_house,heat_demand_reduction_high_insulation_apartments,heat_demand_reduction_high_insulation_buildings,heat_share_of_apartments_with_block_heating,heat_households_indoor_pipelines_investment_costs_with_block_heating_eur,heat_households_indoor_pipelines_investment_costs_without_block_heating_eur,heat_buildings_indoor_investment_costs_eur_per_kw,heat_buildings_heat_meter_investment_costs_eur_per_kw,heat_buildings_heat_meter_investment_costs_eur_per_connection,heat_exchanger_station_investment_costs_eur_per_kw,heat_sub_station_investment_costs_eur_per_kw,heat_distribution_pipelines_investment_costs_eur_per_meter,heat_length_of_distribution_pipelines_in_meter_per_residence_object_first_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_second_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_third_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fourth_bracket,heat_length_of_distribution_pipelines_in_meter_per_residence_object_fifth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_first_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_second_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_third_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_fourth_bracket,heat_length_of_connection_pipelines_in_meter_per_residence_fifth_bracket,heat_primary_pipelines_investment_costs_per_kw,heat_yearly_indoor_infrastructure_maintenance_costs_factor,heat_yearly_outdoor_infrastructure_maintenance_costs_factor,electric_vehicle_profile_1_share,electric_vehicle_profile_2_share,electric_vehicle_profile_3_share,electric_vehicle_profile_4_share,electric_vehicle_profile_5_share,solar_pv_profile_1_share,solar_pv_profile_2_share,annual_infrastructure_cost_gas,areable_land,co2_emission_1990,coast_line,interconnector_capacity,total_land_area,number_of_buildings,number_of_cars,number_of_residences,number_of_inhabitants,offshore_suitable_for_wind,residences_roof_surface_available_for_pv,buildings_roof_surface_available_for_pv,other_emission_agriculture,other_emission_built_environment,other_emission_transport,other_emission_industry_energy,number_of_detached_houses,number_of_apartments,number_of_semi_detached_houses,number_of_corner_houses,number_of_terraced_houses,init,base_dataset,scaling,uses_deprecated_initializer_inputs,derived,last_updated_at,useable
393,PV22_drenthe,555,555,province,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,19600507.737114,18320.0,0.02,0.25,16844186.335596,138000.0,0.2,0.25,9898256.407511,72800.0,0.2,0.25,6982680.881507,4000.0,0.02,0.25,5880152.3209,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.4823869565217391,0.5176130434782609,0.0,0.45655,0.54345,0.0,0.4472884615384615,0.5527115384615384,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.905100000000001,14.3705,17.3904,21.0,21.0,44.234,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,6.6,8.5,10.0,11.6,15.0,5.7,7.8,9.1,10.8,13.6,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.834369799329565,1883.5,3.781228,0.0,60000.0,2634.25,35937.0,253051.0,218621.0,488629.0,1427.083587,4.63251,2.316255,1.210684,0.021838,0.043625,0.106325,64883.652106,38147.615532,39693.484623000004,27635.88061,48260.367129,{},nl,"{'area_attribute': 'number_of_residences', 'value': 218621, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
394,BU00140503_kop_van_oost,725,725,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,10201.76648,1832.0,0.002,0.25,8767.143065,1380.0,0.002,0.25,5151.892071,728.0,0.002,0.25,3634.379307,400.0,0.002,0.25,3060.529943,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.6956521739130435,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,7.000000000000001,40.0,32.0,35.0,37.0,64.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,1.7,1.7,1.7,1.7,1.7,2.4,2.4,2.4,2.4,2.4,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07635091573971621,0.0,0.001684039,0.0,60000.0,0.06,6.0,200.0,399.0,385.0,0.6,0.001415353,8.14886e-05,0.0,0.0,0.0,0.0,1.0204603580562661,313.28132992327363,0.0,22.45012787723785,62.248081841432224,{},nl,"{'area_attribute': 'number_of_residences', 'value': 399, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
395,BU00090109_verspreide_huizen_ten_noorden_van_het_eemskanaal,826,826,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,2535.049858,1832.0,0.002,0.25,2178.558472,1380.0,0.002,0.25,1280.200178,728.0,0.002,0.25,903.1115119,400.0,0.002,0.25,760.5149573,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.6956521739130435,0.30434782608695654,0.0,0.0,1.0,0.0,0.6538461538461539,0.34615384615384615,0.0,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,7.000000000000001,9.0,32.0,35.0,37.0,0.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,11.3,11.3,11.3,11.3,11.3,23.8,23.8,23.8,23.8,23.8,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012629474784013207,0.0,0.000553262,0.0,60000.0,12.54,2.0,50.0,66.0,160.0,125.4,0.001394286,0.000161768,0.0,0.0,0.0,0.0,62.699999999999996,0.0,3.3000000000000003,0.0,0.0,{},nl,"{'area_attribute': 'number_of_residences', 'value': 66, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
396,GM0498_drechterland,728,728,municipality,2016,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,618542.540780045,18320.0,0.02,0.25,531559.995951743,138000.0,0.2,0.25,312363.983102402,72800.0,0.2,0.25,220355.78015796,4000.0,0.02,0.25,185562.76222664,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.15625,0.84375,0.0,0.3076923076923077,0.6923076923076923,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,18.0,27.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,9.4,9.6,9.9,10.9,13.3,9.1,9.1,10.1,12.1,14.5,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5515118416481681,50.45,0.138260999395599,2.105,60000.0,58.95,1012.0,9415.0,8108.0,19400.0,56.6593910638478,0.250487180871686,0.530817662016203,0.0395456024,0.0009124161507,0.001595772034,0.014234343529496,2911.045992436257,851.6515798462851,1052.4474807856534,1165.2097108698306,2127.6452360619737,{},nl,"{'area_attribute': 'number_of_residences', 'value': 8108, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
397,GM0406_huizen,752,752,municipality,2016,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,1013657.16759011,18320.0,0.02,0.25,871111.628346773,138000.0,0.2,0.25,511896.869646902,72800.0,0.2,0.25,361115.365962285,4000.0,0.02,0.25,304097.150264949,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.46875,0.53125,0.0,0.6538461538461539,0.34615384615384615,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,9.0,17.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,5.2,5.8,6.4,6.8,8.5,4.6,5.5,6.4,7.1,8.3,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.557684775520811,1.09,0.15519285887159,0.729,60000.0,15.81,1715.0,20931.0,18592.0,41373.0,120.833452911576,0.381435107352147,0.274180375701454,0.00026371064,0.0012031567058,0.00326712761,0.001396755260678,1045.0044052863436,5149.039647577093,1679.5066079295154,3289.9383259911897,7428.511013215859,{},nl,"{'area_attribute': 'number_of_residences', 'value': 18592, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
398,GM0603_rijswijk,882,882,municipality,2017,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,1872652.519,18320.0,0.02,0.25,1609310.759,138000.0,0.2,0.25,945689.5222,72800.0,0.2,0.25,667132.46,4000.0,0.02,0.25,561795.7557,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.75,0.25,0.0,0.3076923076923077,0.6923076923076923,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,18.0,8.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,2.1,2.8,3.2,3.7,4.9,1.1,1.5,1.9,2.5,3.5,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.899853504840034,1.26,0.220846765818957,0.0,60000.0,14.05,1385.0,27818.0,25964.0,51027.0,12500.0,0.431625113861385,0.215812556930692,0.000785148,0.00133051,0.003986191,0.00161625,293.73293449915633,18472.31661297745,257.8875594416321,1592.132075471698,5347.930817610063,{},nl,"{'area_attribute': 'number_of_residences', 'value': 25606, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
399,BU00140812_de_kring,742,742,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,2379.60376,1832.0,0.002,0.25,2044.971981,1380.0,0.002,0.25,1201.699899,728.0,0.002,0.25,847.7338397,400.0,0.002,0.25,713.8811281,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.0,0.6818181818181819,0.3181818181818182,0.0,1.0,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,37.0,40.0,32.0,35.0,37.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,28.1,28.1,28.1,28.1,28.1,13.5,13.5,13.5,13.5,13.5,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010907273677102316,0.0,0.000586905,0.0,60000.0,0.09,2.0,125.0,57.0,330.0,0.9,0.001351777,0.000181599,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,22.999999999999996,{},nl,"{'area_attribute': 'number_of_residences', 'value': 57, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
400,GM0784_gilze_en_rijen,735,735,municipality,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,1208862.60821651,18320.0,0.02,0.25,1038866.30387527,138000.0,0.2,0.25,610475.617165912,72800.0,0.2,0.25,430657.30418704,4000.0,0.02,0.25,362658.782450543,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.15625,0.84375,0.0,0.6538461538461539,0.34615384615384615,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,9.0,27.0,21.0,21.0,46.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,8.2,8.2,8.3,8.7,13.2,8.6,8.6,8.6,8.7,12.0,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.131319547641502,36.43,0.185064615138369,0.0,60000.0,65.49,2210.0,13311.0,11138.0,26152.0,76.3791956238015,0.217028228508549,0.108514114254275,0.0453835406,0.0008477320942,0.00244454422,0.0015991904256382,2038.03396799857,1572.0838473227855,1385.9029230356662,2149.5433985876466,3992.435863055332,{},nl,"{'area_attribute': 'number_of_residences', 'value': 11138, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
401,BU00140811_kranenburg,786,786,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,53290.72315,1832.0,0.002,0.25,45796.7152,1380.0,0.002,0.25,26911.81519,728.0,0.002,0.25,18984.82012,400.0,0.002,0.25,15987.21694,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.2608695652173913,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,17.0,40.0,32.0,35.0,37.0,64.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,5.5,5.5,5.5,5.5,5.5,19.3,19.3,19.3,19.3,19.3,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000574067035636964,0.0,0.003343323,0.0,60000.0,0.31,37.0,45.0,3.0,5.0,3.1,0.000163266,0.007709558,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,{},nl,"{'area_attribute': 'number_of_residences', 'value': 3, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
402,BU00140007_umcg,710,710,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,369275.2304,1832.0,0.002,0.25,317345.9011,1380.0,0.002,0.25,186483.9913,728.0,0.002,0.25,131554.3008,400.0,0.002,0.25,110782.5691,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.6956521739130435,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,7.000000000000001,40.0,32.0,35.0,37.0,31.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,48.1,48.1,48.1,48.1,48.1,8.3,8.3,8.3,8.3,8.3,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003827113570913093,0.0,0.03083641,0.0,60000.0,0.24,19.0,0.0,2.0,0.0,2.4,0.000677905,0.024657336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,{},nl,"{'area_attribute': 'number_of_residences', 'value': 2, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
403,GM0450_uitgeest,785,785,municipality,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,381003.390138278,18320.0,0.02,0.25,327424.788380921,138000.0,0.2,0.25,192406.712025054,72800.0,0.2,0.25,135732.457739884,4000.0,0.02,0.25,114301.017036942,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.15625,0.84375,0.0,0.5,0.5,0.0,0.08695652173913043,0.9130434782608696,0.0,0.3225806451612903,0.6774193548387097,0.0,11.0,13.0,27.0,21.0,21.0,31.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,6.9,6.9,7.2,7.6,9.3,7.5,7.5,7.8,8.2,8.9,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.061641304571292,14.81,0.0917493611439543,0.0,60000.0,19.17,820.0,6190.0,5548.0,13360.0,39.0190445676808,0.122930344088934,0.15857687194523,0.0141053898,0.00048193174602,0.00132788275,0.000359461910804,568.5439315630013,1062.9299590090895,523.0604170379612,1035.244341472108,2358.22135091784,{},nl,"{'area_attribute': 'number_of_residences', 'value': 5548, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
404,BU00140907_westpark,794,794,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,970.6127936,1832.0,0.002,0.25,834.1203694,1380.0,0.002,0.25,490.1594608,728.0,0.002,0.25,345.7808077,400.0,0.002,0.25,291.1838381,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.5217391304347826,0.4782608695652174,0.0,0.84375,0.15625,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,11.0,40.0,5.0,35.0,37.0,54.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,5.7,5.7,5.7,5.7,5.7,18.2,18.2,18.2,18.2,18.2,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001148134071273928,0.0,0.000163724,0.0,60000.0,0.7,3.0,35.0,6.0,35.0,7.0,0.000173258,0.000331678,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,{},nl,"{'area_attribute': 'number_of_residences', 'value': 6, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
405,BU00090106_lellens,821,821,neighbourhood,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,811.1858596,1832.0,0.002,0.25,697.112848,1380.0,0.002,0.25,409.6488591,728.0,0.002,0.25,288.9849625,400.0,0.002,0.25,243.3557579,500.0,0.002,0.0,0.0,1361.35634547,0.427,0.6956521739130435,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.6744186046511628,0.32558139534883723,0.0,0.7391304347826086,0.2608695652173913,0.0,0.8421052631578947,0.15789473684210525,7.000000000000001,40.0,32.0,35.0,37.0,0.0,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,17.7,17.7,17.7,17.7,17.7,18.5,18.5,18.5,18.5,18.5,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004018469249458748,0.0,0.000232545,0.0,60000.0,0.28,2.0,35.0,21.0,50.0,2.8,0.005589019,0.002037981,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,{},nl,"{'area_attribute': 'number_of_residences', 'value': 21, 'base_value': 7587964}",False,True,2020-10-20T07:41:10.000+00:00,True
406,BEGM11002_antwerpen,955,955,municipality,2016,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,True,0.0093,0.014,4.6046,34.95619,0.85,0.0078,41.95,1.0,0.5,0.2,1800.0,0.25,9542440.26,18320.0,0.02,0.25,8200534.598,138000.0,0.2,0.25,4818932.331,72800.0,0.2,0.25,3399494.343,4000.0,0.02,0.25,2862732.078,50000.0,0.2,0.0,0.0,1361.35634547,0.427,0.08695652173913043,0.9130434782608696,0.0,1.0,0.0,0.0,0.23076923076923078,0.7692307692307692,0.0,1.0,0.0,0.0,0.3870967741935484,0.6129032258064516,0.0,21.0,20.0,0.0,0.0,19.0,28.799999999999997,3.33e-05,3.25e-05,6.17e-05,4.58e-05,1.90666666666667e-05,0.0444436934929221,0.069849301483813,0.0539853183103173,0.0384769640276346,0.0273790433088697,23.0,23.0,26.0,31.0,32.0,69.0,67.0,69.0,69.0,67.0,74.0,0.15,2022.0,5984.0,151.0,1.35,913.0,80.0,135.0,1200.0,1.3,1.7,2.0,2.3,3.4,0.1,0.4,0.7,1.1,2.0,200.0,0.025,0.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.88546861845945,13.02,3.547438,0.0,60000.0,204.26,50846.0,198422.0,260695.0,518368.0,1703.6986937470976,7.4,7.0,0.0,0.0,0.0,0.0,2606.9500000000003,185093.44999999998,7820.849999999999,0.0,65173.75,{},be,"{'area_attribute': 'number_of_residences', 'value': 260695, 'base_value': 5071574}",False,True,2020-10-20T07:41:10.000+00:00,True
